type	id	name	lon	lat	timestamp	n_tags	tag_key	tag_value
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	addr:unit	11;15
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	alt_name:en	Emirati Embassy
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	country	AE
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	diplomatic	embassy
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	email	havanaemb@mofaic.gov.ae
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	embassy	yes
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name	Embajada de los Emiratos Arabes Unidos
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:ar	سفارة الإمارات العربية المتحدة
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:de	Botschaft der Vereinigten Arabischen Emirate
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:en	Embassy of the United Arab Emirates
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:es	Embajada de los Emiratos Arabes Unidos
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:fr	Ambassade des Émirats arabes unis
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:it	Ambasciata degli Emirati Arabi Uniti
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:nl	Ambassade van de Verenigde Arabische Emiraten
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:pl	Ambasada Zjednoczonych Emiratów Arabskich
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:pt	Embaixada dos Emirados Árabes Unidos
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:ru	Посольство Объединенных Арабских Эмиратов
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:sr	амбасада Уједињених Арапских Емирата
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	name:tr	Birleşik Arap Emirlikleri Büyükelçiliği
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	office	diplomatic
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	official_name:en	Embassy of the United Arab Emirates to the Republic of Cuba
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	opening_hours	Mo-Fr 09:00-16:00
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	operator	Bader Abdulla Saeed Bin Saeed Almatrooshi
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	short_name:de	VAE Botschaft
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	short_name:en	UAE Embassy
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	short_name:ru	Посольство ОАЭ
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	target	CU
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	website	https://www.mofaic.gov.ae/en/missions/uae-missions-abroad/uae-missions-abroad-details?countryId=9bfadc2f-4b91-4988-9bfd-1ab816ad9d95
node	4000843858	Embajada de los Emiratos Arabes Unidos	-82.4537775	23.0872348	2022-02-04 09:57:52+00:00	32	wikidata	Q80563220
node	4000849158	Residencia Embajador de Argelia	-82.4608513	23.086694	2021-03-27 10:06:40+00:00	7	addr:city	La Habana
node	4000849158	Residencia Embajador de Argelia	-82.4608513	23.086694	2021-03-27 10:06:40+00:00	7	addr:street	Calle 174
node	4000849158	Residencia Embajador de Argelia	-82.4608513	23.086694	2021-03-27 10:06:40+00:00	7	country	DZ
node	4000849158	Residencia Embajador de Argelia	-82.4608513	23.086694	2021-03-27 10:06:40+00:00	7	diplomatic	embassy
node	4000849158	Residencia Embajador de Argelia	-82.4608513	23.086694	2021-03-27 10:06:40+00:00	7	embassy	residence
node	4000849158	Residencia Embajador de Argelia	-82.4608513	23.086694	2021-03-27 10:06:40+00:00	7	name	Residencia Embajador de Argelia
node	4000849158	Residencia Embajador de Argelia	-82.4608513	23.086694	2021-03-27 10:06:40+00:00	7	office	diplomatic
node	4001409013	Residencia Embajador de Chile	-82.4650087	23.0860475	2022-08-10 22:29:55+00:00	8	addr:city	La Habana
node	4001409013	Residencia Embajador de Chile	-82.4650087	23.0860475	2022-08-10 22:29:55+00:00	8	addr:housenumber	1805
node	4001409013	Residencia Embajador de Chile	-82.4650087	23.0860475	2022-08-10 22:29:55+00:00	8	addr:street	Avenida 15
node	4001409013	Residencia Embajador de Chile	-82.4650087	23.0860475	2022-08-10 22:29:55+00:00	8	country	CL
node	4001409013	Residencia Embajador de Chile	-82.4650087	23.0860475	2022-08-10 22:29:55+00:00	8	diplomatic	embassy
node	4001409013	Residencia Embajador de Chile	-82.4650087	23.0860475	2022-08-10 22:29:55+00:00	8	embassy	residence
node	4001409013	Residencia Embajador de Chile	-82.4650087	23.0860475	2022-08-10 22:29:55+00:00	8	name	Residencia Embajador de Chile
node	4001409013	Residencia Embajador de Chile	-82.4650087	23.0860475	2022-08-10 22:29:55+00:00	8	office	diplomatic
node	4001409014	Residencia Embajador Sri Lanka	-82.4539095	23.0823031	2021-03-27 10:06:40+00:00	7	addr:city	La Habana
node	4001409014	Residencia Embajador Sri Lanka	-82.4539095	23.0823031	2021-03-27 10:06:40+00:00	7	addr:street	21
node	4001409014	Residencia Embajador Sri Lanka	-82.4539095	23.0823031	2021-03-27 10:06:40+00:00	7	country	LK
node	4001409014	Residencia Embajador Sri Lanka	-82.4539095	23.0823031	2021-03-27 10:06:40+00:00	7	diplomatic	embassy
node	4001409014	Residencia Embajador Sri Lanka	-82.4539095	23.0823031	2021-03-27 10:06:40+00:00	7	embassy	residence
node	4001409014	Residencia Embajador Sri Lanka	-82.4539095	23.0823031	2021-03-27 10:06:40+00:00	7	name	Residencia Embajador Sri Lanka
node	4001409014	Residencia Embajador Sri Lanka	-82.4539095	23.0823031	2021-03-27 10:06:40+00:00	7	office	diplomatic
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	addr:city	La Habana
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	addr:street	21
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	country	PA
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	diplomatic	embassy
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	embassy	residence
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	name	Residencia Embajador de Panamá
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	name:en	Panama Embassy Residence
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	name:es	Residencia Embajador de Panamá
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	name:fr	Résidence de l'Ambassade du Panama
node	4001421789	Residencia Embajador de Panamá	-82.4562621	23.0774404	2022-01-08 21:56:06+00:00	10	office	diplomatic
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	addr:city	La Habana
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	addr:housenumber	15015
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	addr:street	21
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	country	PT
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	diplomatic	embassy
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	embassy	residence
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	name	Residencia Embajador de Portugal
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	name:en	Portugal Embassy Residence
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	name:es	Residencia Embajador de Portugal
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	name:fr	Résidence de l'Ambassade du Portugal
node	4001423221	Residencia Embajador de Portugal	-82.4561537	23.079196	2022-01-05 09:48:53+00:00	11	office	diplomatic
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	addr:city	La Habana
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	addr:housenumber	15011
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	addr:street	21
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	country	KP
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	diplomatic	embassy
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	embassy	residence
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	name	Residencia Embajador de Corea del Norte
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	name:en	North Korea Embassy Residence
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	name:es	Residencia Embajador de Corea del Norte
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	name:fr	Ambassade de Corée du Nord
node	4001425760	Residencia Embajador de Corea del Norte	-82.4555362	23.0802684	2022-01-05 09:47:36+00:00	11	office	diplomatic
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	addr:city	La Habana
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	addr:street	21
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	country	AR
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	diplomatic	embassy
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	embassy	residence
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	name	Residencia Embajador de Argentina
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	name:en	Argentina Embassy Residence
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	name:es	Residencia Embajador de Argentina
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	name:fr	Résidence de l'Ambassade d'Argentine
node	4001438696	Residencia Embajador de Argentina	-82.456482	23.080286	2022-01-05 09:48:02+00:00	10	office	diplomatic
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	addr:city	La Habana
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	addr:street	Calle 190
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	country	DO
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	diplomatic	embassy
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	embassy	residence
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	name	Residencia Embajador República Dominicana
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	name:en	Dominican Republic Embassy Residence
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	name:es	Residencia Embajador República Dominicana
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	name:fr	Résidence de l'Ambassade de la République Dominicaine
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	office	diplomatic
node	4001448872	Residencia Embajador República Dominicana	-82.4597257	23.0795132	2022-01-08 21:56:00+00:00	11	target	CU
node	4001467162	Escuela Francesa de La Habana Alejo Carpentier	-82.465048	23.0865989	2022-08-10 22:29:55+00:00	7	addr:city	La Habana
node	4001467162	Escuela Francesa de La Habana Alejo Carpentier	-82.465048	23.0865989	2022-08-10 22:29:55+00:00	7	addr:housenumber	18004
node	4001467162	Escuela Francesa de La Habana Alejo Carpentier	-82.465048	23.0865989	2022-08-10 22:29:55+00:00	7	addr:street	Avenida 15
node	4001467162	Escuela Francesa de La Habana Alejo Carpentier	-82.465048	23.0865989	2022-08-10 22:29:55+00:00	7	name	Escuela Francesa de La Habana Alejo Carpentier
node	4001467162	Escuela Francesa de La Habana Alejo Carpentier	-82.465048	23.0865989	2022-08-10 22:29:55+00:00	7	office	educational_institution
node	4001467162	Escuela Francesa de La Habana Alejo Carpentier	-82.465048	23.0865989	2022-08-10 22:29:55+00:00	7	phone	+53 7 2736264
node	4001467162	Escuela Francesa de La Habana Alejo Carpentier	-82.465048	23.0865989	2022-08-10 22:29:55+00:00	7	website	http://www.ecolehavane.org/es
node	4001520314	Complejo Lucecita	-82.4655523	23.0855935	2016-02-11 22:07:40+00:00	6	addr:city	La Habana
node	4001520314	Complejo Lucecita	-82.4655523	23.0855935	2016-02-11 22:07:40+00:00	6	addr:street	182 esq 15
node	4001520314	Complejo Lucecita	-82.4655523	23.0855935	2016-02-11 22:07:40+00:00	6	amenity	restaurant
node	4001520314	Complejo Lucecita	-82.4655523	23.0855935	2016-02-11 22:07:40+00:00	6	cuisine	regional
node	4001520314	Complejo Lucecita	-82.4655523	23.0855935	2016-02-11 22:07:40+00:00	6	name	Complejo Lucecita
node	4001520314	Complejo Lucecita	-82.4655523	23.0855935	2016-02-11 22:07:40+00:00	6	phone	+5372724673
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	addr:city	La Habana
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	addr:street	5ta Avenida
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	country	LK
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	diplomatic	embassy
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	embassy	yes
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	name	Embajada de Sri Lanka
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	name:fr	Ambassade du Sri Lanka
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	office	diplomatic
node	4001593569	Embajada de Sri Lanka	-82.4252206	23.1192979	2022-02-04 09:57:52+00:00	9	target	CU
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	addr:city	La Habana
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	addr:housenumber	3006
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	addr:street	5ta Avenida e/ 30 y 32
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	country	BS
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	diplomatic	embassy
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	embassy	yes
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	name	Embajada de Bahamas
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	name:fr	Ambassade des Bahamas
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	office	diplomatic
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	phone	+5372069918
node	4001597908	Embajada de Bahamas	-82.4253534	23.1191967	2022-02-04 09:57:52+00:00	11	target	CU
node	4001622142	ACOREC Agencia de Contratación a Representaciones Comerciales	-82.4220221	23.1223924	2019-01-15 12:46:51+00:00	8	addr:city	La Habana
node	4001622142	ACOREC Agencia de Contratación a Representaciones Comerciales	-82.4220221	23.1223924	2019-01-15 12:46:51+00:00	8	addr:housenumber	318
node	4001622142	ACOREC Agencia de Contratación a Representaciones Comerciales	-82.4220221	23.1223924	2019-01-15 12:46:51+00:00	8	addr:street	22 e/ 3ra Ave y 5ta Ave
node	4001622142	ACOREC Agencia de Contratación a Representaciones Comerciales	-82.4220221	23.1223924	2019-01-15 12:46:51+00:00	8	name	ACOREC Agencia de Contratación a Representaciones Comerciales
node	4001622142	ACOREC Agencia de Contratación a Representaciones Comerciales	-82.4220221	23.1223924	2019-01-15 12:46:51+00:00	8	name:zh	咨询公司
node	4001622142	ACOREC Agencia de Contratación a Representaciones Comerciales	-82.4220221	23.1223924	2019-01-15 12:46:51+00:00	8	office	employment_agency
node	4001622142	ACOREC Agencia de Contratación a Representaciones Comerciales	-82.4220221	23.1223924	2019-01-15 12:46:51+00:00	8	phone	+5372041254
node	4001622142	ACOREC Agencia de Contratación a Representaciones Comerciales	-82.4220221	23.1223924	2019-01-15 12:46:51+00:00	8	website	http://www.acorec.cu/
node	4007885413	Espacio Aglutinador	-82.3958936	23.1279306	2016-02-15 17:43:55+00:00	6	addr:city	La Habana
node	4007885413	Espacio Aglutinador	-82.3958936	23.1279306	2016-02-15 17:43:55+00:00	6	addr:housenumber	602
node	4007885413	Espacio Aglutinador	-82.3958936	23.1279306	2016-02-15 17:43:55+00:00	6	addr:street	Calle 6
node	4007885413	Espacio Aglutinador	-82.3958936	23.1279306	2016-02-15 17:43:55+00:00	6	name	Espacio Aglutinador
node	4007885413	Espacio Aglutinador	-82.3958936	23.1279306	2016-02-15 17:43:55+00:00	6	operator	Sandra Ceballos
node	4007885413	Espacio Aglutinador	-82.3958936	23.1279306	2016-02-15 17:43:55+00:00	6	shop	art
node	4007916072	Calle 1ra entre C Y D Vedado, La Habana, Cuba	-82.3993853	23.1428049	2019-10-14 07:17:48+00:00	7	addr:city	La Habana
node	4007916072	Calle 1ra entre C Y D Vedado, La Habana, Cuba	-82.3993853	23.1428049	2019-10-14 07:17:48+00:00	7	addr:housenumber	103
node	4007916072	Calle 1ra entre C Y D Vedado, La Habana, Cuba	-82.3993853	23.1428049	2019-10-14 07:17:48+00:00	7	addr:street	Calle 1ra
node	4007916072	Calle 1ra entre C Y D Vedado, La Habana, Cuba	-82.3993853	23.1428049	2019-10-14 07:17:48+00:00	7	name	Calle 1ra entre C Y D Vedado, La Habana, Cuba
node	4007916072	Calle 1ra entre C Y D Vedado, La Habana, Cuba	-82.3993853	23.1428049	2019-10-14 07:17:48+00:00	7	name:en	th 1st street number 103 apartment 6 between C street and D street Vedado
node	4007916072	Calle 1ra entre C Y D Vedado, La Habana, Cuba	-82.3993853	23.1428049	2019-10-14 07:17:48+00:00	7	shop	art
node	4007916072	Calle 1ra entre C Y D Vedado, La Habana, Cuba	-82.3993853	23.1428049	2019-10-14 07:17:48+00:00	7	tourism	apartment
node	4007928262	Estudio Los Carpinteros	-82.4042447	23.1159632	2017-03-31 21:18:27+00:00	6	addr:city	La Habana
node	4007928262	Estudio Los Carpinteros	-82.4042447	23.1159632	2017-03-31 21:18:27+00:00	6	addr:housenumber	8
node	4007928262	Estudio Los Carpinteros	-82.4042447	23.1159632	2017-03-31 21:18:27+00:00	6	addr:street	Este
node	4007928262	Estudio Los Carpinteros	-82.4042447	23.1159632	2017-03-31 21:18:27+00:00	6	name	Estudio Los Carpinteros
node	4007928262	Estudio Los Carpinteros	-82.4042447	23.1159632	2017-03-31 21:18:27+00:00	6	operator	Los Carpinteros
node	4007928262	Estudio Los Carpinteros	-82.4042447	23.1159632	2017-03-31 21:18:27+00:00	6	shop	art
node	4007954033	Estudio Figueroa-Vives	-82.3874943	23.138173	2016-02-15 18:32:56+00:00	4	addr:city	La Habana
node	4007954033	Estudio Figueroa-Vives	-82.3874943	23.138173	2016-02-15 18:32:56+00:00	4	addr:street	Calle 21, esquina H
node	4007954033	Estudio Figueroa-Vives	-82.3874943	23.138173	2016-02-15 18:32:56+00:00	4	name	Estudio Figueroa-Vives
node	4007954033	Estudio Figueroa-Vives	-82.3874943	23.138173	2016-02-15 18:32:56+00:00	4	shop	art
node	4020718489	Oficina Carnet Identidad Arroyo Naranjo	-82.3648427	23.0465683	2017-08-01 03:10:57+00:00	7	addr:city	La Habana
node	4020718489	Oficina Carnet Identidad Arroyo Naranjo	-82.3648427	23.0465683	2017-08-01 03:10:57+00:00	7	addr:housenumber	42
node	4020718489	Oficina Carnet Identidad Arroyo Naranjo	-82.3648427	23.0465683	2017-08-01 03:10:57+00:00	7	addr:street	Calle 4ta e/ Gutemberg y E
node	4020718489	Oficina Carnet Identidad Arroyo Naranjo	-82.3648427	23.0465683	2017-08-01 03:10:57+00:00	7	amenity	register_office
node	4020718489	Oficina Carnet Identidad Arroyo Naranjo	-82.3648427	23.0465683	2017-08-01 03:10:57+00:00	7	name	Oficina Carnet Identidad Arroyo Naranjo
node	4020718489	Oficina Carnet Identidad Arroyo Naranjo	-82.3648427	23.0465683	2017-08-01 03:10:57+00:00	7	opening_hours	Mo 08:00-19:00; Tu 08:00-17:00; We 08:00-19:00; Th 08:00-12:00;Fr 08:00-17:00; Sa 08:00-12:00
node	4020718489	Oficina Carnet Identidad Arroyo Naranjo	-82.3648427	23.0465683	2017-08-01 03:10:57+00:00	7	operator	Ministerio del Interior MININT
node	4035448352	Habana Loft	-82.3871098	23.1391592	2021-06-05 09:37:39+00:00	6	addr:city	La Habana
node	4035448352	Habana Loft	-82.3871098	23.1391592	2021-06-05 09:37:39+00:00	6	addr:housenumber	409
node	4035448352	Habana Loft	-82.3871098	23.1391592	2021-06-05 09:37:39+00:00	6	addr:postcode	10400
node	4035448352	Habana Loft	-82.3871098	23.1391592	2021-06-05 09:37:39+00:00	6	addr:street	I
node	4035448352	Habana Loft	-82.3871098	23.1391592	2021-06-05 09:37:39+00:00	6	name	Habana Loft
node	4035448352	Habana Loft	-82.3871098	23.1391592	2021-06-05 09:37:39+00:00	6	tourism	motel
node	4048707375	Fundación Universitaria para la Innovación y el Desarrollo	-82.4017479	23.1325437	2022-03-25 13:04:32+00:00	8	addr:city	La Habana
node	4048707375	Fundación Universitaria para la Innovación y el Desarrollo	-82.4017479	23.1325437	2022-03-25 13:04:32+00:00	8	addr:housenumber	e 8 y 6
node	4048707375	Fundación Universitaria para la Innovación y el Desarrollo	-82.4017479	23.1325437	2022-03-25 13:04:32+00:00	8	addr:street	Calle 13
node	4048707375	Fundación Universitaria para la Innovación y el Desarrollo	-82.4017479	23.1325437	2022-03-25 13:04:32+00:00	8	name	Fundación Universitaria para la Innovación y el Desarrollo
node	4048707375	Fundación Universitaria para la Innovación y el Desarrollo	-82.4017479	23.1325437	2022-03-25 13:04:32+00:00	8	name:en	University Foundation for Innovation and Development
node	4048707375	Fundación Universitaria para la Innovación y el Desarrollo	-82.4017479	23.1325437	2022-03-25 13:04:32+00:00	8	office	yes
node	4048707375	Fundación Universitaria para la Innovación y el Desarrollo	-82.4017479	23.1325437	2022-03-25 13:04:32+00:00	8	opening_hours	Mo-Fr 09:00-16:00
node	4048707375	Fundación Universitaria para la Innovación y el Desarrollo	-82.4017479	23.1325437	2022-03-25 13:04:32+00:00	8	phone	+53 78322426
node	4052013594	Western Union	-82.363385	23.1366943	2022-09-03 01:31:41+00:00	7	addr:city	La Habana
node	4052013594	Western Union	-82.363385	23.1366943	2022-09-03 01:31:41+00:00	7	addr:street	Avenida de Italia (Galiano)
node	4052013594	Western Union	-82.363385	23.1366943	2022-09-03 01:31:41+00:00	7	amenity	money_transfer
node	4052013594	Western Union	-82.363385	23.1366943	2022-09-03 01:31:41+00:00	7	branch	Trasval
node	4052013594	Western Union	-82.363385	23.1366943	2022-09-03 01:31:41+00:00	7	brand	Western Union
node	4052013594	Western Union	-82.363385	23.1366943	2022-09-03 01:31:41+00:00	7	brand:wikidata	Q861042
node	4052013594	Western Union	-82.363385	23.1366943	2022-09-03 01:31:41+00:00	7	name	Western Union
node	4052013595	Western Union	-82.3695652	23.1320914	2022-06-17 12:49:55+00:00	7	addr:city	La Habana
node	4052013595	Western Union	-82.3695652	23.1320914	2022-06-17 12:49:55+00:00	7	addr:street	Avenida Simón Bolívar (Reina)
node	4052013595	Western Union	-82.3695652	23.1320914	2022-06-17 12:49:55+00:00	7	amenity	money_transfer
node	4052013595	Western Union	-82.3695652	23.1320914	2022-06-17 12:49:55+00:00	7	brand	Western Union
node	4052013595	Western Union	-82.3695652	23.1320914	2022-06-17 12:49:55+00:00	7	brand:wikidata	Q861042
node	4052013595	Western Union	-82.3695652	23.1320914	2022-06-17 12:49:55+00:00	7	brand:wikipedia	en:Western Union
node	4052013595	Western Union	-82.3695652	23.1320914	2022-06-17 12:49:55+00:00	7	name	Western Union
node	4053833360	Banco Metropolitano	-82.4531183	23.0617206	2022-09-25 00:59:33+00:00	13	addr:city	La Habana
node	4053833360	Banco Metropolitano	-82.4531183	23.0617206	2022-09-25 00:59:33+00:00	13	addr:street	Avenida 51
